year,district,neighborhood,specific_count,crime_category,total_count,crime_rate
2023,3,Grand Crossing / Jackson Park,6370,Property Crimes,129398,0.04922796333791867
2023,4,Avalon Park / Burnside,7145,Property Crimes,129398,0.05521723674245352
2023,5,Burnside / Pullman,4699,Property Crimes,129398,0.036314317068269986
2023,6,Auburn Gresham / Chatham,7282,Property Crimes,129398,0.05627598571848096
2023,7,Englewood / Grand Crossing,4348,Property Crimes,129398,0.03360175582311937
2023,8,Archer Heights / Ashburn,8232,Property Crimes,129398,0.06361767569823336
2023,9,Armour Square / Bridgeport,5228,Property Crimes,129398,0.04040247917278474
2023,10,Little Village / Lower West Side,4292,Property Crimes,129398,0.033168982519049754
2023,11,Austin / Garfield Park,5065,Property Crimes,129398,0.03914279973415354
2023,12,East Village / Garfield Park,9102,Property Crimes,129398,0.07034111810074345
2023,14,Avondale / Bucktown,5587,Property Crimes,129398,0.04317686517565959
2023,15,Austin,3280,Property Crimes,129398,0.025348150666934573
2023,16,Dunning / Edison Park,4858,Property Crimes,129398,0.03754308412803907
2023,17,Albany Park / Avondale,4188,Property Crimes,129398,0.03236526066863475
2023,18,Lincoln Park / Magnificent Mile,7640,Property Crimes,129398,0.05904264362664029
2023,19,Lake View / Lincoln Park,8456,Property Crimes,129398,0.06534876891451182
2023,20,Andersonville / Edgewater,2997,Property Crimes,129398,0.023161099862439916
2023,22,Auburn Gresham / Beverly,4132,Property Crimes,129398,0.03193248736456514
2023,24,Edgewater / Rogers Park,5002,Property Crimes,129398,0.03865592976707523
2023,25,Austin / Avondale,6221,Property Crimes,129398,0.04807647722530487
2024,1,Douglas / Loop,3137,Property Crimes,48344,0.06488912791659772
2024,2,Douglas / Englewood,2463,Property Crimes,48344,0.05094737713056429
2024,3,Grand Crossing / Jackson Park,2235,Property Crimes,48344,0.046231176567929834
2024,4,Avalon Park / Burnside,2461,Property Crimes,48344,0.050906006950190305
2024,5,Burnside / Pullman,1768,Property Crimes,48344,0.036571239450604004
2024,6,Auburn Gresham / Chatham,2661,Property Crimes,48344,0.055043024987588944
2024,7,Englewood / Grand Crossing,1492,Property Crimes,48344,0.030862154558993878
2024,8,Archer Heights / Ashburn,3109,Property Crimes,48344,0.06430994539136191
2024,9,Armour Square / Bridgeport,1879,Property Crimes,48344,0.03886728446136025
2024,10,Little Village / Lower West Side,1557,Property Crimes,48344,0.032206685421148434
2024,11,Austin / Garfield Park,1682,Property Crimes,48344,0.034792321694522586
2024,12,East Village / Garfield Park,3504,Property Crimes,48344,0.07248055601522423
2024,14,Avondale / Bucktown,2270,Property Crimes,48344,0.0469551547244746
2024,15,Austin,1257,Property Crimes,48344,0.026001158365050472
2024,16,Dunning / Edison Park,1827,Property Crimes,48344,0.03779165977163661
2024,17,Albany Park / Avondale,1752,Property Crimes,48344,0.03624027800761211
2024,18,Lincoln Park / Magnificent Mile,2984,Property Crimes,48344,0.061724309117987756
2024,19,Lake View / Lincoln Park,3211,Property Crimes,48344,0.06641982459043522
2024,20,Andersonville / Edgewater,1273,Property Crimes,48344,0.026332119808042363
2024,22,Auburn Gresham / Beverly,1403,Property Crimes,48344,0.029021181532351482
2024,24,Edgewater / Rogers Park,2155,Property Crimes,48344,0.04457636935297038
2024,25,Austin / Avondale,2264,Property Crimes,48344,0.04683104418335264
2001,1,Douglas / Loop,902,Miscellaneous Crimes,31854,0.028316694920575123
2001,2,Douglas / Englewood,984,Miscellaneous Crimes,31854,0.03089093991335468
2001,3,Grand Crossing / Jackson Park,1653,Miscellaneous Crimes,31854,0.05189301186664155
2001,4,Avalon Park / Burnside,1748,Miscellaneous Crimes,31854,0.05487536887047153
2001,5,Burnside / Pullman,1406,Miscellaneous Crimes,31854,0.04413888365668362
2001,6,Auburn Gresham / Chatham,1794,Miscellaneous Crimes,31854,0.05631945752495762
2001,7,Englewood / Grand Crossing,1394,Miscellaneous Crimes,31854,0.043762164877252464
2001,8,Archer Heights / Ashburn,2279,Miscellaneous Crimes,31854,0.07154517486030013
2001,9,Armour Square / Bridgeport,1571,Miscellaneous Crimes,31854,0.049318766873862
2001,10,Little Village / Lower West Side,1217,Miscellaneous Crimes,31854,0.03820556288064293
2001,11,Austin / Garfield Park,1270,Miscellaneous Crimes,31854,0.03986940415646387
2001,12,East Village / Garfield Park,745,Miscellaneous Crimes,31854,0.02338795755635085
2001,13,East Village / Garfield Park,687,Miscellaneous Crimes,31854,0.0215671501224336
2001,14,Avondale / Bucktown,1100,Miscellaneous Crimes,31854,0.034532554781189176
2001,15,Austin,1407,Miscellaneous Crimes,31854,0.044170276888302884
2001,16,Dunning / Edison Park,1787,Miscellaneous Crimes,31854,0.05609970490362278
2001,17,Albany Park / Avondale,1099,Miscellaneous Crimes,31854,0.03450116154956991
2001,18,Lincoln Park / Magnificent Mile,1009,Miscellaneous Crimes,31854,0.03167577070383625
2001,19,Lake View / Lincoln Park,804,Miscellaneous Crimes,31854,0.02524015822188736
2001,20,Andersonville / Edgewater,792,Miscellaneous Crimes,31854,0.024863439442456208
2001,21,Chinatown / Douglas,1081,Miscellaneous Crimes,31854,0.03393608338042318
2001,22,Auburn Gresham / Beverly,1350,Miscellaneous Crimes,31854,0.0423808626860049
2001,23,Boystown / Lake View,676,Miscellaneous Crimes,31854,0.02122182457462171
2001,24,Edgewater / Rogers Park,1255,Miscellaneous Crimes,31854,0.03939850568217492
2001,25,Austin / Avondale,1844,Miscellaneous Crimes,31854,0.05788911910592076
2002,1,Douglas / Loop,1124,Miscellaneous Crimes,34768,0.03232857800276116
2002,2,Douglas / Englewood,1096,Miscellaneous Crimes,34768,0.03152323976069949
2002,3,Grand Crossing / Jackson Park,1912,Miscellaneous Crimes,34768,0.05499309710078233
2002,4,Avalon Park / Burnside,2122,Miscellaneous Crimes,34768,0.06103313391624482
2002,5,Burnside / Pullman,1632,Miscellaneous Crimes,34768,0.04693971468016567
2002,6,Auburn Gresham / Chatham,2000,Miscellaneous Crimes,34768,0.05752416014726185
2002,7,Englewood / Grand Crossing,1774,Miscellaneous Crimes,34768,0.05102393005062126
2002,8,Archer Heights / Ashburn,2430,Miscellaneous Crimes,34768,0.06989185457892315
2002,9,Armour Square / Bridgeport,1534,Miscellaneous Crimes,34768,0.04412103083294984
2002,10,Little Village / Lower West Side,1250,Miscellaneous Crimes,34768,0.035952600092038656
2002,11,Austin / Garfield Park,1423,Miscellaneous Crimes,34768,0.04092843994477681
2002,12,East Village / Garfield Park,765,Miscellaneous Crimes,34768,0.022002991256327657
2002,13,East Village / Garfield Park,772,Miscellaneous Crimes,34768,0.022204325816843073
2002,14,Avondale / Bucktown,1336,Miscellaneous Crimes,34768,0.03842613897837092
2002,15,Austin,1314,Miscellaneous Crimes,34768,0.03779337321675104
2002,16,Dunning / Edison Park,1773,Miscellaneous Crimes,34768,0.05099516797054763
2002,17,Albany Park / Avondale,1335,Miscellaneous Crimes,34768,0.03839737689829729
2002,18,Lincoln Park / Magnificent Mile,1107,Miscellaneous Crimes,34768,0.031839622641509434
2002,19,Lake View / Lincoln Park,889,Miscellaneous Crimes,34768,0.025569489185457893
2002,20,Andersonville / Edgewater,805,Miscellaneous Crimes,34768,0.023153474459272894
2002,21,Chinatown / Douglas,929,Miscellaneous Crimes,34768,0.02671997238840313
2002,22,Auburn Gresham / Beverly,1398,Miscellaneous Crimes,34768,0.040209387942936034
2002,23,Boystown / Lake View,731,Miscellaneous Crimes,34768,0.021025080533824205
2002,24,Edgewater / Rogers Park,1357,Miscellaneous Crimes,34768,0.039030142659917166
2002,25,Austin / Avondale,1960,Miscellaneous Crimes,34768,0.056373676944316616
2003,1,Douglas / Loop,1191,Miscellaneous Crimes,33128,0.03595146099975851
2003,2,Douglas / Englewood,861,Miscellaneous Crimes,33128,0.02599009900990099
2003,3,Grand Crossing / Jackson Park,2050,Miscellaneous Crimes,33128,0.06188118811881188
2003,4,Avalon Park / Burnside,2278,Miscellaneous Crimes,33128,0.06876358367544072
2003,5,Burnside / Pullman,1556,Miscellaneous Crimes,33128,0.04696933107944941
2003,6,Auburn Gresham / Chatham,1969,Miscellaneous Crimes,33128,0.059436126539483214
2003,7,Englewood / Grand Crossing,1709,Miscellaneous Crimes,33128,0.05158778072929244
2003,8,Archer Heights / Ashburn,2316,Miscellaneous Crimes,33128,0.06991064960154553
2003,9,Armour Square / Bridgeport,1517,Miscellaneous Crimes,33128,0.04579207920792079
2003,10,Little Village / Lower West Side,1193,Miscellaneous Crimes,33128,0.03601183289060613
2003,11,Austin / Garfield Park,1464,Miscellaneous Crimes,33128,0.044192224100458824
2003,12,East Village / Garfield Park,753,Miscellaneous Crimes,33128,0.022730016904129437
2003,13,East Village / Garfield Park,745,Miscellaneous Crimes,33128,0.02248852934073895
2003,14,Avondale / Bucktown,1169,Miscellaneous Crimes,33128,0.035287370200434674
2003,15,Austin,1252,Miscellaneous Crimes,33128,0.03779280367061096
2003,16,Dunning / Edison Park,1676,Miscellaneous Crimes,33128,0.05059164453030669
2003,17,Albany Park / Avondale,1117,Miscellaneous Crimes,33128,0.033717701038396525
2003,18,Lincoln Park / Magnificent Mile,893,Miscellaneous Crimes,33128,0.02695604926346293
2003,19,Lake View / Lincoln Park,788,Miscellaneous Crimes,33128,0.02378652499396281
2003,20,Andersonville / Edgewater,672,Miscellaneous Crimes,33128,0.020284955324800773
2003,21,Chinatown / Douglas,831,Miscellaneous Crimes,33128,0.02508452064718667
2003,22,Auburn Gresham / Beverly,1412,Miscellaneous Crimes,33128,0.042622554938420674
2003,23,Boystown / Lake View,687,Miscellaneous Crimes,33128,0.020737744506157934
2003,24,Edgewater / Rogers Park,1210,Miscellaneous Crimes,33128,0.03652499396281091
2003,25,Austin / Avondale,1819,Miscellaneous Crimes,33128,0.054908234725911616
2004,1,Douglas / Loop,933,Miscellaneous Crimes,31597,0.029528119758204893
2004,2,Douglas / Englewood,817,Miscellaneous Crimes,31597,0.025856885147324114
2004,3,Grand Crossing / Jackson Park,1939,Miscellaneous Crimes,31597,0.06136658543532614
2004,4,Avalon Park / Burnside,2034,Miscellaneous Crimes,31597,0.06437319998734058
2004,5,Burnside / Pullman,1562,Miscellaneous Crimes,31597,0.049435072949963604
2004,6,Auburn Gresham / Chatham,1911,Miscellaneous Crimes,31597,0.060480425356837675
2004,7,Englewood / Grand Crossing,1771,Miscellaneous Crimes,31597,0.056049624964395355
2004,8,Archer Heights / Ashburn,2264,Miscellaneous Crimes,31597,0.07165237206063867
2004,9,Armour Square / Bridgeport,1420,Miscellaneous Crimes,31597,0.04494097540905782
2004,10,Little Village / Lower West Side,1437,Miscellaneous Crimes,31597,0.04547900117099725
2004,11,Austin / Garfield Park,1341,Miscellaneous Crimes,31597,0.04244073804475108
2004,12,East Village / Garfield Park,626,Miscellaneous Crimes,31597,0.01981200746906352
2004,13,East Village / Garfield Park,570,Miscellaneous Crimes,31597,0.01803968731208659
2004,14,Avondale / Bucktown,1060,Miscellaneous Crimes,31597,0.03354748868563471
2004,15,Austin,1268,Miscellaneous Crimes,31597,0.04013039212583473
2004,16,Dunning / Edison Park,1450,Miscellaneous Crimes,31597,0.04589043263600975
2004,17,Albany Park / Avondale,1008,Miscellaneous Crimes,31597,0.031901762825584705
2004,18,Lincoln Park / Magnificent Mile,878,Miscellaneous Crimes,31597,0.027787448175459695
2004,19,Lake View / Lincoln Park,662,Miscellaneous Crimes,31597,0.02095135614140583
2004,20,Andersonville / Edgewater,748,Miscellaneous Crimes,31597,0.023673133525334684
2004,21,Chinatown / Douglas,756,Miscellaneous Crimes,31597,0.02392632211918853
2004,22,Auburn Gresham / Beverly,1433,Miscellaneous Crimes,31597,0.04535240687407032
2004,23,Boystown / Lake View,612,Miscellaneous Crimes,31597,0.019368927429819285
2004,24,Edgewater / Rogers Park,1131,Miscellaneous Crimes,31597,0.035794537456087606
2004,25,Austin / Avondale,1966,Miscellaneous Crimes,31597,0.06222109693958287
2005,1,Douglas / Loop,796,Miscellaneous Crimes,30161,0.02639169788800106
2005,2,Douglas / Englewood,767,Miscellaneous Crimes,30161,0.02543019130665429
2005,3,Grand Crossing / Jackson Park,1713,Miscellaneous Crimes,30161,0.05679519909817314
2005,4,Avalon Park / Burnside,2024,Miscellaneous Crimes,30161,0.06710652829813335
2005,5,Burnside / Pullman,1440,Miscellaneous Crimes,30161,0.04774377507377076
2005,6,Auburn Gresham / Chatham,1872,Miscellaneous Crimes,30161,0.06206690759590199
2005,7,Englewood / Grand Crossing,1724,Miscellaneous Crimes,30161,0.057159908491097776
2005,8,Archer Heights / Ashburn,2213,Miscellaneous Crimes,30161,0.07337289877656576
2005,9,Armour Square / Bridgeport,1420,Miscellaneous Crimes,30161,0.04708066708663506
2005,10,Little Village / Lower West Side,1188,Miscellaneous Crimes,30161,0.03938861443586088
2005,11,Austin / Garfield Park,1238,Miscellaneous Crimes,30161,0.04104638440370014
2005,12,East Village / Garfield Park,592,Miscellaneous Crimes,30161,0.019627996419216868
2005,13,East Village / Garfield Park,601,Miscellaneous Crimes,30161,0.019926395013427935
2005,14,Avondale / Bucktown,1112,Miscellaneous Crimes,30161,0.0368688040847452
2005,15,Austin,1155,Miscellaneous Crimes,30161,0.038294486257086965
2005,16,Dunning / Edison Park,1481,Miscellaneous Crimes,30161,0.04910314644739896
2005,17,Albany Park / Avondale,990,Miscellaneous Crimes,30161,0.0328238453632174
2005,18,Lincoln Park / Magnificent Mile,764,Miscellaneous Crimes,30161,0.025330725108583932
2005,19,Lake View / Lincoln Park,674,Miscellaneous Crimes,30161,0.02234673916647326
2005,20,Andersonville / Edgewater,688,Miscellaneous Crimes,30161,0.022810914757468253
2005,21,Chinatown / Douglas,695,Miscellaneous Crimes,30161,0.02304300255296575
2005,22,Auburn Gresham / Beverly,1310,Miscellaneous Crimes,30161,0.04343357315738868
2005,23,Boystown / Lake View,569,Miscellaneous Crimes,30161,0.018865422234010807
2005,24,Edgewater / Rogers Park,1194,Miscellaneous Crimes,30161,0.039587546832001594
2005,25,Austin / Avondale,1941,Miscellaneous Crimes,30161,0.06435463015152018
2006,1,Douglas / Loop,716,Miscellaneous Crimes,29304,0.024433524433524433
2006,2,Douglas / Englewood,735,Miscellaneous Crimes,29304,0.02508190008190008
2006,3,Grand Crossing / Jackson Park,1660,Miscellaneous Crimes,29304,0.05664755664755665
2006,4,Avalon Park / Burnside,1832,Miscellaneous Crimes,29304,0.06251706251706252
2006,5,Burnside / Pullman,1326,Miscellaneous Crimes,29304,0.04524979524979525
2006,6,Auburn Gresham / Chatham,1807,Miscellaneous Crimes,29304,0.061663936663936665
2006,7,Englewood / Grand Crossing,1664,Miscellaneous Crimes,29304,0.056784056784056784
2006,8,Archer Heights / Ashburn,2231,Miscellaneous Crimes,29304,0.07613295113295113
2006,9,Armour Square / Bridgeport,1304,Miscellaneous Crimes,29304,0.0444990444990445
2006,10,Little Village / Lower West Side,1314,Miscellaneous Crimes,29304,0.04484029484029484
2006,11,Austin / Garfield Park,1161,Miscellaneous Crimes,29304,0.03961916461916462
2006,12,East Village / Garfield Park,508,Miscellaneous Crimes,29304,0.017335517335517334
2006,13,East Village / Garfield Park,465,Miscellaneous Crimes,29304,0.015868140868140868
2006,14,Avondale / Bucktown,986,Miscellaneous Crimes,29304,0.03364728364728365
2006,15,Austin,1113,Miscellaneous Crimes,29304,0.03798116298116298
2006,16,Dunning / Edison Park,1898,Miscellaneous Crimes,29304,0.06476931476931477
2006,17,Albany Park / Avondale,947,Miscellaneous Crimes,29304,0.032316407316407315
2006,18,Lincoln Park / Magnificent Mile,764,Miscellaneous Crimes,29304,0.02607152607152607
2006,19,Lake View / Lincoln Park,692,Miscellaneous Crimes,29304,0.023614523614523614
2006,20,Andersonville / Edgewater,655,Miscellaneous Crimes,29304,0.02235189735189735
2006,21,Chinatown / Douglas,685,Miscellaneous Crimes,29304,0.023375648375648376
2006,22,Auburn Gresham / Beverly,1264,Miscellaneous Crimes,29304,0.043134043134043135
2006,23,Boystown / Lake View,523,Miscellaneous Crimes,29304,0.017847392847392847
2006,24,Edgewater / Rogers Park,1056,Miscellaneous Crimes,29304,0.036036036036036036
2006,25,Austin / Avondale,1998,Miscellaneous Crimes,29304,0.06818181818181818
2007,1,Douglas / Loop,767,Miscellaneous Crimes,29046,0.026406389864353095
2007,2,Douglas / Englewood,745,Miscellaneous Crimes,29046,0.025648970598361222
2007,3,Grand Crossing / Jackson Park,1710,Miscellaneous Crimes,29046,0.05887213385664119
2007,4,Avalon Park / Burnside,1783,Miscellaneous Crimes,29046,0.06138538869379605
2007,5,Burnside / Pullman,1373,Miscellaneous Crimes,29046,0.04726984782758383
2007,6,Auburn Gresham / Chatham,1737,Miscellaneous Crimes,29046,0.05980169386490394
2007,7,Englewood / Grand Crossing,1517,Miscellaneous Crimes,29046,0.0522275012049852
