dayofweek,beat,district,primary_type,count,average
Friday,0812,08,STALKING,4,0.00046761748889408465
Friday,0812,08,THEFT,616,0.07201309328968904
Friday,0812,08,WEAPONS VIOLATION,14,0.0016366612111292963
Friday,0813,08,ARSON,7,0.0008183306055646482
Friday,0813,08,ASSAULT,319,0.03729249473930325
Friday,0813,08,BATTERY,770,0.09001636661211129
Friday,0813,08,BURGLARY,448,0.05237315875613748
Friday,0813,08,CONCEALED CARRY LICENSE VIOLATION,30,0.0035071311667056347
Friday,0813,08,CRIM SEXUAL ASSAULT,12,0.0014028524666822538
Friday,0813,08,CRIMINAL DAMAGE,1125,0.1315174187514613
Friday,0813,08,CRIMINAL SEXUAL ASSAULT,2,0.00023380874444704232
Friday,0813,08,CRIMINAL TRESPASS,114,0.013327098433481413
Friday,0813,08,DECEPTIVE PRACTICE,465,0.05436053308393734
Friday,0813,08,GAMBLING,3,0.00035071311667056346
Friday,0813,08,HOMICIDE,5,0.0005845218611176058
Friday,0813,08,INTERFERENCE WITH PUBLIC OFFICER,2,0.00023380874444704232
Friday,0813,08,INTIMIDATION,1,0.00011690437222352116
Friday,0813,08,KIDNAPPING,10,0.0011690437222352116
Friday,0813,08,LIQUOR LAW VIOLATION,16,0.0018704699555763386
Friday,0813,08,MOTOR VEHICLE THEFT,382,0.04465747018938508
Friday,0813,08,NARCOTICS,266,0.031096563011456628
Friday,0813,08,OBSCENITY,1,0.00011690437222352116
Friday,0813,08,OFFENSE INVOLVING CHILDREN,88,0.010287584755669862
Friday,0813,08,OTHER OFFENSE,433,0.05061959317278466
Friday,0813,08,PROSTITUTION,3,0.00035071311667056346
Friday,0813,08,PUBLIC INDECENCY,1,0.00011690437222352116
Friday,0813,08,PUBLIC PEACE VIOLATION,42,0.004909983633387889
Friday,0813,08,ROBBERY,160,0.018704699555763385
Friday,0813,08,SEX OFFENSE,32,0.003740939911152677
Friday,0813,08,STALKING,10,0.0011690437222352116
Friday,0813,08,THEFT,1351,0.1579378068739771
Friday,0813,08,WEAPONS VIOLATION,71,0.008300210427870002
Friday,0814,08,ARSON,4,0.00046761748889408465
Friday,0814,08,ASSAULT,224,0.02618657937806874
Friday,0814,08,BATTERY,662,0.07739069441197101
Friday,0814,08,BURGLARY,267,0.03121346738368015
Friday,0814,08,CRIM SEXUAL ASSAULT,8,0.0009352349777881693
Friday,0814,08,CRIMINAL DAMAGE,577,0.06745382277297171
Friday,0814,08,CRIMINAL SEXUAL ASSAULT,2,0.00023380874444704232
Friday,0814,08,CRIMINAL TRESPASS,107,0.012508767827916763
Friday,0814,08,DECEPTIVE PRACTICE,205,0.023965396305821837
Friday,0814,08,GAMBLING,5,0.0005845218611176058
Friday,0814,08,HOMICIDE,10,0.0011690437222352116
Friday,0814,08,INTERFERENCE WITH PUBLIC OFFICER,3,0.00035071311667056346
Friday,0814,08,INTIMIDATION,3,0.00035071311667056346
Friday,0814,08,KIDNAPPING,3,0.00035071311667056346
Friday,0814,08,LIQUOR LAW VIOLATION,3,0.00035071311667056346
Friday,0814,08,MOTOR VEHICLE THEFT,204,0.023848491933598316
Friday,0814,08,NARCOTICS,285,0.03331774608370353
Friday,0814,08,OFFENSE INVOLVING CHILDREN,35,0.004091653027823241
Friday,0814,08,OTHER OFFENSE,191,0.02232873509469254
Friday,0814,08,PROSTITUTION,278,0.03249941547813888
Friday,0814,08,PUBLIC PEACE VIOLATION,22,0.0025718961889174656
Friday,0814,08,ROBBERY,131,0.015314472761281272
Friday,0814,08,SEX OFFENSE,12,0.0014028524666822538
Friday,0814,08,STALKING,2,0.00023380874444704232
Friday,0814,08,THEFT,678,0.07926116436754735
Friday,0814,08,WEAPONS VIOLATION,47,0.005494505494505495
Friday,0815,08,ARSON,14,0.0016366612111292963
Friday,0815,08,ASSAULT,270,0.031564180500350716
Friday,0815,08,BATTERY,645,0.07540332008417115
Friday,0815,08,BURGLARY,464,0.054243628711713815
Friday,0815,08,CRIM SEXUAL ASSAULT,15,0.0017535655833528173
Friday,0815,08,CRIMINAL DAMAGE,863,0.10088847322889877
Friday,0815,08,CRIMINAL SEXUAL ASSAULT,8,0.0009352349777881693
Friday,0815,08,CRIMINAL TRESPASS,106,0.012391863455693243
Friday,0815,08,DECEPTIVE PRACTICE,307,0.035889642272620995
Friday,0815,08,GAMBLING,7,0.0008183306055646482
Friday,0815,08,HOMICIDE,5,0.0005845218611176058
Friday,0815,08,INTERFERENCE WITH PUBLIC OFFICER,8,0.0009352349777881693
Friday,0815,08,INTIMIDATION,3,0.00035071311667056346
Friday,0815,08,KIDNAPPING,10,0.0011690437222352116
Friday,0815,08,LIQUOR LAW VIOLATION,13,0.001519756838905775
Friday,0815,08,MOTOR VEHICLE THEFT,444,0.051905541267243394
Friday,0815,08,NARCOTICS,198,0.02314706570025719
Friday,0815,08,OFFENSE INVOLVING CHILDREN,46,0.005377601122281974
Friday,0815,08,OTHER OFFENSE,295,0.03448678980593874
Friday,0815,08,PROSTITUTION,371,0.04337152209492635
Friday,0815,08,PUBLIC PEACE VIOLATION,39,0.004559270516717325
Friday,0815,08,ROBBERY,240,0.028057049333645077
Friday,0815,08,SEX OFFENSE,27,0.0031564180500350714
Friday,0815,08,STALKING,3,0.00035071311667056346
Friday,0815,08,THEFT,1315,0.15372924947393032
Friday,0815,08,WEAPONS VIOLATION,68,0.00794949731119944
Friday,0821,08,ARSON,10,0.0011690437222352116
Friday,0821,08,ASSAULT,206,0.02408230067804536
Friday,0821,08,BATTERY,450,0.05260696750058452
Friday,0821,08,BURGLARY,186,0.021744213233574936
Friday,0821,08,CRIM SEXUAL ASSAULT,9,0.0010521393500116905
Friday,0821,08,CRIMINAL DAMAGE,483,0.05646481178396072
Friday,0821,08,CRIMINAL SEXUAL ASSAULT,6,0.0007014262333411269
Friday,0821,08,CRIMINAL TRESPASS,66,0.007715688566752397
Friday,0821,08,DECEPTIVE PRACTICE,159,0.018587795183539865
Friday,0821,08,GAMBLING,1,0.00011690437222352116
Friday,0821,08,HOMICIDE,1,0.00011690437222352116
Friday,0821,08,INTERFERENCE WITH PUBLIC OFFICER,2,0.00023380874444704232
Friday,0821,08,INTIMIDATION,5,0.0005845218611176058
Friday,0821,08,KIDNAPPING,2,0.00023380874444704232
Friday,0821,08,LIQUOR LAW VIOLATION,7,0.0008183306055646482
Friday,0821,08,MOTOR VEHICLE THEFT,237,0.027706336216974516
Friday,0821,08,NARCOTICS,203,0.023731587561374796
Friday,0821,08,OBSCENITY,2,0.00023380874444704232
Friday,0821,08,OFFENSE INVOLVING CHILDREN,23,0.002688800561140987
Friday,0821,08,OTHER OFFENSE,183,0.02139350011690437
Friday,0821,08,PROSTITUTION,50,0.005845218611176058
Friday,0821,08,PUBLIC PEACE VIOLATION,21,0.0024549918166939444
Friday,0821,08,ROBBERY,154,0.01800327332242226
Friday,0821,08,SEX OFFENSE,22,0.0025718961889174656
Friday,0821,08,STALKING,2,0.00023380874444704232
Friday,0821,08,THEFT,1179,0.13783025485153144
Friday,0821,08,WEAPONS VIOLATION,28,0.0032733224222585926
Friday,0822,08,ARSON,11,0.0012859480944587328
Friday,0822,08,ASSAULT,321,0.037526303483750294
Friday,0822,08,BATTERY,741,0.08662613981762918
Friday,0822,08,BURGLARY,420,0.049099836333878884
Friday,0822,08,CRIM SEXUAL ASSAULT,17,0.00198737432779986
Friday,0822,08,CRIMINAL DAMAGE,765,0.08943184475099368
Friday,0822,08,CRIMINAL SEXUAL ASSAULT,6,0.0007014262333411269
Friday,0822,08,CRIMINAL TRESPASS,69,0.00806640168342296
Friday,0822,08,DECEPTIVE PRACTICE,227,0.026537292494739302
Friday,0822,08,HOMICIDE,10,0.0011690437222352116
Friday,0822,08,INTERFERENCE WITH PUBLIC OFFICER,9,0.0010521393500116905
Friday,0822,08,INTIMIDATION,3,0.00035071311667056346
Friday,0822,08,KIDNAPPING,4,0.00046761748889408465
Friday,0822,08,LIQUOR LAW VIOLATION,18,0.002104278700023381
Friday,0822,08,MOTOR VEHICLE THEFT,332,0.03881225157820903
Friday,0822,08,NARCOTICS,357,0.041734860883797055
Friday,0822,08,OBSCENITY,2,0.00023380874444704232
Friday,0822,08,OFFENSE INVOLVING CHILDREN,54,0.006312836100070143
Friday,0822,08,OTHER OFFENSE,336,0.03927986906710311
Friday,0822,08,PROSTITUTION,5,0.0005845218611176058
Friday,0822,08,PUBLIC PEACE VIOLATION,75,0.008767827916764087
Friday,0822,08,ROBBERY,186,0.021744213233574936
Friday,0822,08,SEX OFFENSE,28,0.0032733224222585926
Friday,0822,08,STALKING,1,0.00011690437222352116
Friday,0822,08,THEFT,665,0.07774140752864157
Friday,0822,08,WEAPONS VIOLATION,74,0.008650923544540565
Friday,0823,08,ARSON,21,0.0024549918166939444
Friday,0823,08,ASSAULT,525,0.06137479541734861
Friday,0823,08,BATTERY,1421,0.16612111292962356
Friday,0823,08,BURGLARY,518,0.060556464811783964
Friday,0823,08,CRIM SEXUAL ASSAULT,32,0.003740939911152677
Friday,0823,08,CRIMINAL DAMAGE,1027,0.12006079027355623
Friday,0823,08,CRIMINAL SEXUAL ASSAULT,5,0.0005845218611176058
Friday,0823,08,CRIMINAL TRESPASS,160,0.018704699555763385
Friday,0823,08,DECEPTIVE PRACTICE,284,0.03320084171148001
Friday,0823,08,GAMBLING,14,0.0016366612111292963
Friday,0823,08,HOMICIDE,9,0.0010521393500116905
Friday,0823,08,INTERFERENCE WITH PUBLIC OFFICER,12,0.0014028524666822538
Friday,0823,08,INTIMIDATION,5,0.0005845218611176058
Friday,0823,08,KIDNAPPING,13,0.001519756838905775
Friday,0823,08,LIQUOR LAW VIOLATION,22,0.0025718961889174656
Friday,0823,08,MOTOR VEHICLE THEFT,420,0.049099836333878884
Friday,0823,08,NARCOTICS,742,0.0867430441898527
Friday,0823,08,NON-CRIMINAL,1,0.00011690437222352116
Friday,0823,08,OBSCENITY,5,0.0005845218611176058
Friday,0823,08,OFFENSE INVOLVING CHILDREN,104,0.0121580547112462
Friday,0823,08,OTHER OFFENSE,533,0.06231003039513678
Friday,0823,08,PROSTITUTION,21,0.0024549918166939444
Friday,0823,08,PUBLIC PEACE VIOLATION,86,0.01005377601122282
Friday,0823,08,ROBBERY,367,0.042903904606032266
Friday,0823,08,SEX OFFENSE,50,0.005845218611176058
Friday,0823,08,STALKING,6,0.0007014262333411269
Friday,0823,08,THEFT,1215,0.14203881225157822
Friday,0823,08,WEAPONS VIOLATION,132,0.015431377133504794
Friday,0824,08,ARSON,9,0.0010521393500116905
Friday,0824,08,ASSAULT,344,0.04021510404489128
Friday,0824,08,BATTERY,964,0.11269581482347439
Friday,0824,08,BURGLARY,385,0.045008183306055646
Friday,0824,08,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Friday,0824,08,CRIM SEXUAL ASSAULT,19,0.002221183072246902
Friday,0824,08,CRIMINAL DAMAGE,704,0.0823006780453589
Friday,0824,08,CRIMINAL SEXUAL ASSAULT,9,0.0010521393500116905
Friday,0824,08,CRIMINAL TRESPASS,109,0.012742576572363806
Friday,0824,08,DECEPTIVE PRACTICE,152,0.017769464577975215
Friday,0824,08,GAMBLING,6,0.0007014262333411269
Friday,0824,08,HOMICIDE,6,0.0007014262333411269
Friday,0824,08,INTERFERENCE WITH PUBLIC OFFICER,10,0.0011690437222352116
Friday,0824,08,INTIMIDATION,4,0.00046761748889408465
Friday,0824,08,KIDNAPPING,4,0.00046761748889408465
Friday,0824,08,LIQUOR LAW VIOLATION,15,0.0017535655833528173
Friday,0824,08,MOTOR VEHICLE THEFT,377,0.044072948328267476
Friday,0824,08,NARCOTICS,560,0.06546644844517185
Friday,0824,08,OBSCENITY,3,0.00035071311667056346
Friday,0824,08,OFFENSE INVOLVING CHILDREN,56,0.006546644844517185
Friday,0824,08,OTHER OFFENSE,332,0.03881225157820903
Friday,0824,08,PROSTITUTION,28,0.0032733224222585926
Friday,0824,08,PUBLIC PEACE VIOLATION,88,0.010287584755669862
Friday,0824,08,ROBBERY,276,0.03226560673369184
Friday,0824,08,SEX OFFENSE,33,0.0038578442833761984
Friday,0824,08,STALKING,1,0.00011690437222352116
Friday,0824,08,THEFT,699,0.08171615618424129
Friday,0824,08,WEAPONS VIOLATION,93,0.010872106616787468
Friday,0825,08,ARSON,10,0.0011690437222352116
Friday,0825,08,ASSAULT,494,0.057750759878419454
Friday,0825,08,BATTERY,1341,0.15676876315174187
Friday,0825,08,BURGLARY,417,0.048749123217208326
Friday,0825,08,CRIM SEXUAL ASSAULT,21,0.0024549918166939444
Friday,0825,08,CRIMINAL DAMAGE,677,0.07914425999532383
Friday,0825,08,CRIMINAL SEXUAL ASSAULT,9,0.0010521393500116905
Friday,0825,08,CRIMINAL TRESPASS,144,0.01683422960018705
Friday,0825,08,DECEPTIVE PRACTICE,256,0.029927519289221417
Friday,0825,08,GAMBLING,36,0.004208557400046762
Friday,0825,08,HOMICIDE,10,0.0011690437222352116
Friday,0825,08,INTERFERENCE WITH PUBLIC OFFICER,13,0.001519756838905775
Friday,0825,08,INTIMIDATION,2,0.00023380874444704232
Friday,0825,08,KIDNAPPING,6,0.0007014262333411269
Friday,0825,08,LIQUOR LAW VIOLATION,19,0.002221183072246902
Friday,0825,08,MOTOR VEHICLE THEFT,296,0.03460369417816226
Friday,0825,08,NARCOTICS,854,0.09983633387888707
Friday,0825,08,OBSCENITY,1,0.00011690437222352116
Friday,0825,08,OFFENSE INVOLVING CHILDREN,48,0.005611409866729015
Friday,0825,08,OTHER OFFENSE,397,0.0464110357727379
Friday,0825,08,PROSTITUTION,24,0.0028057049333645077
Friday,0825,08,PUBLIC PEACE VIOLATION,54,0.006312836100070143
Friday,0825,08,ROBBERY,363,0.042436287117138184
Friday,0825,08,SEX OFFENSE,23,0.002688800561140987
Friday,0825,08,STALKING,1,0.00011690437222352116
Friday,0825,08,THEFT,1130,0.1321019406125789
Friday,0825,08,WEAPONS VIOLATION,119,0.013911620294599018
Friday,0831,08,ARSON,14,0.0016366612111292963
Friday,0831,08,ASSAULT,448,0.05237315875613748
Friday,0831,08,BATTERY,1306,0.15267711012391863
Friday,0831,08,BURGLARY,503,0.05880289922843114
Friday,0831,08,CRIM SEXUAL ASSAULT,20,0.002338087444470423
Friday,0831,08,CRIMINAL DAMAGE,836,0.09773205517886369
Friday,0831,08,CRIMINAL SEXUAL ASSAULT,10,0.0011690437222352116
Friday,0831,08,CRIMINAL TRESPASS,113,0.013210194061257891
Friday,0831,08,DECEPTIVE PRACTICE,185,0.021627308861351415
Friday,0831,08,GAMBLING,4,0.00046761748889408465
Friday,0831,08,HOMICIDE,12,0.0014028524666822538
Friday,0831,08,INTERFERENCE WITH PUBLIC OFFICER,13,0.001519756838905775
Friday,0831,08,INTIMIDATION,5,0.0005845218611176058
Friday,0831,08,KIDNAPPING,14,0.0016366612111292963
Friday,0831,08,LIQUOR LAW VIOLATION,11,0.0012859480944587328
Friday,0831,08,MOTOR VEHICLE THEFT,453,0.05295768061725509
Friday,0831,08,NARCOTICS,428,0.050035071311667054
Friday,0831,08,OBSCENITY,1,0.00011690437222352116
Friday,0831,08,OFFENSE INVOLVING CHILDREN,93,0.010872106616787468
Friday,0831,08,OTHER OFFENSE,420,0.049099836333878884
Friday,0831,08,PROSTITUTION,34,0.00397474865559972
Friday,0831,08,PUBLIC PEACE VIOLATION,45,0.0052606967500584524
Friday,0831,08,ROBBERY,313,0.036591068505962124
Friday,0831,08,SEX OFFENSE,30,0.0035071311667056347
Friday,0831,08,STALKING,3,0.00035071311667056346
Friday,0831,08,THEFT,882,0.10310965630114566
Friday,0831,08,WEAPONS VIOLATION,94,0.01098901098901099
Friday,0832,08,ARSON,6,0.0007014262333411269
Friday,0832,08,ASSAULT,479,0.05599719429506664
Friday,0832,08,BATTERY,1205,0.140869768529343
Friday,0832,08,BURGLARY,423,0.04945054945054945
Friday,0832,08,CRIM SEXUAL ASSAULT,25,0.002922609305588029
Friday,0832,08,CRIMINAL DAMAGE,696,0.08136544306757072
Friday,0832,08,CRIMINAL SEXUAL ASSAULT,6,0.0007014262333411269
Friday,0832,08,CRIMINAL TRESPASS,111,0.012976385316810848
Friday,0832,08,DECEPTIVE PRACTICE,223,0.026069675005845217
Friday,0832,08,GAMBLING,25,0.002922609305588029
Friday,0832,08,HOMICIDE,15,0.0017535655833528173
Friday,0832,08,INTERFERENCE WITH PUBLIC OFFICER,19,0.002221183072246902
Friday,0832,08,INTIMIDATION,2,0.00023380874444704232
Friday,0832,08,KIDNAPPING,14,0.0016366612111292963
Friday,0832,08,LIQUOR LAW VIOLATION,12,0.0014028524666822538
Friday,0832,08,MOTOR VEHICLE THEFT,295,0.03448678980593874
Friday,0832,08,NARCOTICS,751,0.08779518353986439
Friday,0832,08,NON-CRIMINAL,1,0.00011690437222352116
Friday,0832,08,OBSCENITY,1,0.00011690437222352116
Friday,0832,08,OFFENSE INVOLVING CHILDREN,57,0.0066635492167407065
Friday,0832,08,OTHER OFFENSE,394,0.04606032265606734
Friday,0832,08,PROSTITUTION,13,0.001519756838905775
Friday,0832,08,PUBLIC PEACE VIOLATION,59,0.006897357961187748
Friday,0832,08,ROBBERY,260,0.030395136778115502
Friday,0832,08,SEX OFFENSE,15,0.0017535655833528173
Friday,0832,08,THEFT,793,0.09270516717325228
Friday,0832,08,WEAPONS VIOLATION,124,0.014496142155716624
Friday,0833,08,ARSON,11,0.0012859480944587328
Friday,0833,08,ASSAULT,279,0.0326163198503624
Friday,0833,08,BATTERY,645,0.07540332008417115
Friday,0833,08,BURGLARY,386,0.04512508767827917
Friday,0833,08,CRIM SEXUAL ASSAULT,19,0.002221183072246902
Friday,0833,08,CRIMINAL DAMAGE,806,0.09422492401215805
Friday,0833,08,CRIMINAL SEXUAL ASSAULT,11,0.0012859480944587328
Friday,0833,08,CRIMINAL TRESPASS,100,0.011690437222352116
Friday,0833,08,DECEPTIVE PRACTICE,306,0.03577273790039748
Friday,0833,08,GAMBLING,2,0.00023380874444704232
Friday,0833,08,HOMICIDE,3,0.00035071311667056346
Friday,0833,08,INTERFERENCE WITH PUBLIC OFFICER,2,0.00023380874444704232
Friday,0833,08,INTIMIDATION,2,0.00023380874444704232
Friday,0833,08,KIDNAPPING,5,0.0005845218611176058
Friday,0833,08,LIQUOR LAW VIOLATION,7,0.0008183306055646482
Friday,0833,08,MOTOR VEHICLE THEFT,417,0.048749123217208326
Friday,0833,08,NARCOTICS,123,0.014379237783493103
Friday,0833,08,OBSCENITY,1,0.00011690437222352116
Friday,0833,08,OFFENSE INVOLVING CHILDREN,66,0.007715688566752397
Friday,0833,08,OTHER OFFENSE,319,0.03729249473930325
Friday,0833,08,PROSTITUTION,2,0.00023380874444704232
Friday,0833,08,PUBLIC PEACE VIOLATION,24,0.0028057049333645077
Friday,0833,08,ROBBERY,194,0.022679448211363105
Friday,0833,08,SEX OFFENSE,14,0.0016366612111292963
Friday,0833,08,THEFT,2219,0.25941080196399346
Friday,0833,08,WEAPONS VIOLATION,41,0.0047930792611643675
Friday,0834,08,ARSON,7,0.0008183306055646482
Friday,0834,08,ASSAULT,414,0.04839841010053776
Friday,0834,08,BATTERY,938,0.10965630114566285
Friday,0834,08,BURGLARY,404,0.04722936637830255
Friday,0834,08,CRIM SEXUAL ASSAULT,16,0.0018704699555763386
Friday,0834,08,CRIMINAL DAMAGE,904,0.10568155249006313
Friday,0834,08,CRIMINAL SEXUAL ASSAULT,7,0.0008183306055646482
Friday,0834,08,CRIMINAL TRESPASS,114,0.013327098433481413
Friday,0834,08,DECEPTIVE PRACTICE,377,0.044072948328267476
Friday,0834,08,GAMBLING,7,0.0008183306055646482
Friday,0834,08,HOMICIDE,11,0.0012859480944587328
Friday,0834,08,INTERFERENCE WITH PUBLIC OFFICER,3,0.00035071311667056346
Friday,0834,08,INTIMIDATION,1,0.00011690437222352116
Friday,0834,08,KIDNAPPING,9,0.0010521393500116905
Friday,0834,08,LIQUOR LAW VIOLATION,12,0.0014028524666822538
Friday,0834,08,MOTOR VEHICLE THEFT,349,0.040799625906008885
Friday,0834,08,NARCOTICS,218,0.025485153144727612
Friday,0834,08,OBSCENITY,1,0.00011690437222352116
Friday,0834,08,OFFENSE INVOLVING CHILDREN,76,0.008884732288987608
Friday,0834,08,OTHER OFFENSE,460,0.05377601122281973
Friday,0834,08,PROSTITUTION,7,0.0008183306055646482
Friday,0834,08,PUBLIC PEACE VIOLATION,57,0.0066635492167407065
Friday,0834,08,ROBBERY,249,0.029109188683656768
Friday,0834,08,SEX OFFENSE,26,0.00303951367781155
Friday,0834,08,STALKING,4,0.00046761748889408465
Friday,0834,08,THEFT,1141,0.13338788870703763
Friday,0834,08,WEAPONS VIOLATION,74,0.008650923544540565
Friday,0835,08,ARSON,9,0.0010521393500116905
Friday,0835,08,ASSAULT,383,0.044774374561608606
Friday,0835,08,BATTERY,885,0.10346036941781622
Friday,0835,08,BURGLARY,524,0.061257891045125086
Friday,0835,08,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Friday,0835,08,CRIM SEXUAL ASSAULT,22,0.0025718961889174656
Friday,0835,08,CRIMINAL DAMAGE,886,0.10357727379003975
Friday,0835,08,CRIMINAL SEXUAL ASSAULT,5,0.0005845218611176058
Friday,0835,08,CRIMINAL TRESPASS,96,0.01122281973345803
Friday,0835,08,DECEPTIVE PRACTICE,295,0.03448678980593874
Friday,0835,08,GAMBLING,6,0.0007014262333411269
Friday,0835,08,HOMICIDE,8,0.0009352349777881693
Friday,0835,08,HUMAN TRAFFICKING,1,0.00011690437222352116
Friday,0835,08,INTERFERENCE WITH PUBLIC OFFICER,7,0.0008183306055646482
Friday,0835,08,INTIMIDATION,2,0.00023380874444704232
Friday,0835,08,KIDNAPPING,8,0.0009352349777881693
Friday,0835,08,LIQUOR LAW VIOLATION,1,0.00011690437222352116
Friday,0835,08,MOTOR VEHICLE THEFT,426,0.04980126256722001
Friday,0835,08,NARCOTICS,180,0.02104278700023381
Friday,0835,08,OBSCENITY,4,0.00046761748889408465
Friday,0835,08,OFFENSE INVOLVING CHILDREN,58,0.006780453588964227
Friday,0835,08,OTHER OFFENSE,448,0.05237315875613748
Friday,0835,08,PROSTITUTION,2,0.00023380874444704232
Friday,0835,08,PUBLIC PEACE VIOLATION,23,0.002688800561140987
Friday,0835,08,ROBBERY,252,0.029459901800327332
Friday,0835,08,SEX OFFENSE,12,0.0014028524666822538
Friday,0835,08,STALKING,6,0.0007014262333411269
Friday,0835,08,THEFT,1086,0.12695814823474397
Friday,0835,08,WEAPONS VIOLATION,65,0.007598784194528876
Friday,0911,09,ARSON,13,0.001519756838905775
Friday,0911,09,ASSAULT,203,0.023731587561374796
Friday,0911,09,BATTERY,572,0.0668693009118541
Friday,0911,09,BURGLARY,298,0.03483750292260931
Friday,0911,09,CRIM SEXUAL ASSAULT,18,0.002104278700023381
Friday,0911,09,CRIMINAL DAMAGE,529,0.06184241290624269
Friday,0911,09,CRIMINAL SEXUAL ASSAULT,2,0.00023380874444704232
Friday,0911,09,CRIMINAL TRESPASS,52,0.0060790273556231
Friday,0911,09,DECEPTIVE PRACTICE,113,0.013210194061257891
Friday,0911,09,GAMBLING,2,0.00023380874444704232
Friday,0911,09,HOMICIDE,7,0.0008183306055646482
Friday,0911,09,INTERFERENCE WITH PUBLIC OFFICER,8,0.0009352349777881693
Friday,0911,09,INTIMIDATION,1,0.00011690437222352116
Friday,0911,09,KIDNAPPING,6,0.0007014262333411269
Friday,0911,09,LIQUOR LAW VIOLATION,18,0.002104278700023381
Friday,0911,09,MOTOR VEHICLE THEFT,306,0.03577273790039748
Friday,0911,09,NARCOTICS,323,0.037760112228197334
Friday,0911,09,OBSCENITY,2,0.00023380874444704232
Friday,0911,09,OFFENSE INVOLVING CHILDREN,38,0.004442366144493804
Friday,0911,09,OTHER OFFENSE,231,0.027004909983633387
Friday,0911,09,PROSTITUTION,39,0.004559270516717325
Friday,0911,09,PUBLIC PEACE VIOLATION,44,0.005143792377834931
Friday,0911,09,ROBBERY,122,0.014262333411269581
Friday,0911,09,SEX OFFENSE,26,0.00303951367781155
Friday,0911,09,STALKING,1,0.00011690437222352116
Friday,0911,09,THEFT,599,0.07002571896188918
Friday,0911,09,WEAPONS VIOLATION,57,0.0066635492167407065
Friday,0912,09,ARSON,11,0.0012859480944587328
Friday,0912,09,ASSAULT,299,0.034954407294832825
Friday,0912,09,BATTERY,845,0.09878419452887538
Friday,0912,09,BURGLARY,394,0.04606032265606734
Friday,0912,09,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Friday,0912,09,CRIM SEXUAL ASSAULT,16,0.0018704699555763386
Friday,0912,09,CRIMINAL DAMAGE,732,0.08557400046761748
Friday,0912,09,CRIMINAL SEXUAL ASSAULT,1,0.00011690437222352116
Friday,0912,09,CRIMINAL TRESPASS,78,0.00911854103343465
