dayofweek,district,primary_type,count,average
Saturday,05,INTIMIDATION,26,0.00303951367781155
Saturday,05,KIDNAPPING,57,0.0066635492167407065
Saturday,05,LIQUOR LAW VIOLATION,45,0.0052606967500584524
Saturday,05,MOTOR VEHICLE THEFT,2376,0.27776478840308627
Saturday,05,NARCOTICS,4737,0.5537760112228197
Saturday,05,NON-CRIMINAL,1,0.00011690437222352116
Saturday,05,OBSCENITY,4,0.00046761748889408465
Saturday,05,OFFENSE INVOLVING CHILDREN,502,0.058685994856207624
Saturday,05,OTHER OFFENSE,3458,0.40425531914893614
Saturday,05,PROSTITUTION,293,0.0342529810614917
Saturday,05,PUBLIC INDECENCY,1,0.00011690437222352116
Saturday,05,PUBLIC PEACE VIOLATION,243,0.028407762450315642
Saturday,05,ROBBERY,1894,0.22141688099134907
Saturday,05,SEX OFFENSE,189,0.0220949263502455
Saturday,05,STALKING,33,0.0038578442833761984
Saturday,05,THEFT,6532,0.7636193593640402
Saturday,05,WEAPONS VIOLATION,1241,0.14507832592938977
Saturday,06,ARSON,114,0.013327098433481413
Saturday,06,ASSAULT,4909,0.5738835632452653
Saturday,06,BATTERY,15064,1.7610474631751227
Saturday,06,BURGLARY,3307,0.38660275894318447
Saturday,06,CONCEALED CARRY LICENSE VIOLATION,19,0.002221183072246902
Saturday,06,CRIM SEXUAL ASSAULT,277,0.03238251110591536
Saturday,06,CRIMINAL DAMAGE,7734,0.9041384147767126
Saturday,06,CRIMINAL SEXUAL ASSAULT,79,0.009235445405658172
Saturday,06,CRIMINAL TRESPASS,1646,0.19242459667991582
Saturday,06,DECEPTIVE PRACTICE,2040,0.23848491933598318
Saturday,06,GAMBLING,129,0.015080664016834229
Saturday,06,HOMICIDE,169,0.019756838905775075
Saturday,06,HUMAN TRAFFICKING,1,0.00011690437222352116
Saturday,06,INTERFERENCE WITH PUBLIC OFFICER,210,0.024549918166939442
Saturday,06,INTIMIDATION,25,0.002922609305588029
Saturday,06,KIDNAPPING,69,0.00806640168342296
Saturday,06,LIQUOR LAW VIOLATION,83,0.009703062894552257
Saturday,06,MOTOR VEHICLE THEFT,3575,0.41793313069908816
Saturday,06,NARCOTICS,5537,0.6472995090016367
Saturday,06,NON-CRIMINAL,1,0.00011690437222352116
Saturday,06,OBSCENITY,2,0.00023380874444704232
Saturday,06,OFFENSE INVOLVING CHILDREN,574,0.06710310965630115
Saturday,06,OTHER OFFENSE,4190,0.4898293196165537
Saturday,06,PROSTITUTION,221,0.025835866261398176
Saturday,06,PUBLIC INDECENCY,1,0.00011690437222352116
Saturday,06,PUBLIC PEACE VIOLATION,330,0.03857844283376198
Saturday,06,RITUALISM,1,0.00011690437222352116
Saturday,06,ROBBERY,3334,0.38975917699321955
Saturday,06,SEX OFFENSE,202,0.023614683189151275
Saturday,06,STALKING,45,0.0052606967500584524
Saturday,06,THEFT,11161,1.3047696983867196
Saturday,06,WEAPONS VIOLATION,1451,0.1696282440963292
Saturday,07,ARSON,150,0.017535655833528174
Saturday,07,ASSAULT,5053,0.5907177928454524
Saturday,07,BATTERY,17136,2.0032733224222588
Saturday,07,BURGLARY,3360,0.39279869067103107
Saturday,07,CONCEALED CARRY LICENSE VIOLATION,21,0.0024549918166939444
Saturday,07,CRIM SEXUAL ASSAULT,294,0.03436988543371522
Saturday,07,CRIMINAL DAMAGE,7793,0.9110357727379004
Saturday,07,CRIMINAL SEXUAL ASSAULT,73,0.008534019172317045
Saturday,07,CRIMINAL TRESPASS,1289,0.15068973579611877
Saturday,07,DECEPTIVE PRACTICE,1185,0.13853168108487257
Saturday,07,GAMBLING,229,0.026771101239186346
Saturday,07,HOMICIDE,199,0.02326397007248071
Saturday,07,HUMAN TRAFFICKING,3,0.00035071311667056346
Saturday,07,INTERFERENCE WITH PUBLIC OFFICER,241,0.028173953705868598
Saturday,07,INTIMIDATION,28,0.0032733224222585926
Saturday,07,KIDNAPPING,50,0.005845218611176058
Saturday,07,LIQUOR LAW VIOLATION,63,0.007364975450081833
Saturday,07,MOTOR VEHICLE THEFT,2844,0.3324760346036942
Saturday,07,NARCOTICS,7277,0.8507131166705635
Saturday,07,NON-CRIMINAL,1,0.00011690437222352116
Saturday,07,OBSCENITY,2,0.00023380874444704232
Saturday,07,OFFENSE INVOLVING CHILDREN,478,0.055880289922843114
Saturday,07,OTHER OFFENSE,3748,0.4381575870937573
Saturday,07,PROSTITUTION,476,0.05564648117839607
Saturday,07,PUBLIC INDECENCY,1,0.00011690437222352116
Saturday,07,PUBLIC PEACE VIOLATION,353,0.04126724339490297
Saturday,07,ROBBERY,2780,0.3249941547813888
Saturday,07,SEX OFFENSE,206,0.02408230067804536
Saturday,07,STALKING,27,0.0031564180500350714
Saturday,07,THEFT,8007,0.9360533083937339
Saturday,07,WEAPONS VIOLATION,1757,0.20540098199672668
Saturday,08,ARSON,218,0.025485153144727612
Saturday,08,ASSAULT,4936,0.5770399812953004
Saturday,08,BATTERY,14078,1.6457797521627309
Saturday,08,BURGLARY,4680,0.547112462006079
Saturday,08,CONCEALED CARRY LICENSE VIOLATION,29,0.0033902267944821134
Saturday,08,CRIM SEXUAL ASSAULT,282,0.03296703296703297
Saturday,08,CRIMINAL DAMAGE,12525,1.4642272620996026
Saturday,08,CRIMINAL SEXUAL ASSAULT,70,0.008183306055646482
Saturday,08,CRIMINAL TRESPASS,1488,0.17395370586859948
Saturday,08,DECEPTIVE PRACTICE,2852,0.3334112695814824
Saturday,08,GAMBLING,105,0.012274959083469721
Saturday,08,HOMICIDE,124,0.014496142155716624
Saturday,08,INTERFERENCE WITH PUBLIC OFFICER,129,0.015080664016834229
Saturday,08,INTIMIDATION,36,0.004208557400046762
Saturday,08,KIDNAPPING,96,0.01122281973345803
Saturday,08,LIQUOR LAW VIOLATION,130,0.015197568389057751
Saturday,08,MOTOR VEHICLE THEFT,4705,0.5500350713116671
Saturday,08,NARCOTICS,4848,0.5667523965396306
Saturday,08,NON - CRIMINAL,2,0.00023380874444704232
Saturday,08,OBSCENITY,9,0.0010521393500116905
Saturday,08,OFFENSE INVOLVING CHILDREN,727,0.08498947860649989
Saturday,08,OTHER OFFENSE,4919,0.5750526069675006
Saturday,08,PROSTITUTION,554,0.06476502221183073
Saturday,08,PUBLIC INDECENCY,2,0.00023380874444704232
Saturday,08,PUBLIC PEACE VIOLATION,556,0.06499883095627776
Saturday,08,ROBBERY,2951,0.34498480243161095
Saturday,08,SEX OFFENSE,313,0.036591068505962124
Saturday,08,STALKING,41,0.0047930792611643675
Saturday,08,THEFT,14582,1.7046995557633855
Saturday,08,WEAPONS VIOLATION,1149,0.13432312368482582
Saturday,09,ARSON,170,0.019873743277998596
Saturday,09,ASSAULT,3777,0.44154781388823944
Saturday,09,BATTERY,11860,1.3864858545709609
Saturday,09,BURGLARY,2909,0.34007481879822304
Saturday,09,CONCEALED CARRY LICENSE VIOLATION,7,0.0008183306055646482
Saturday,09,CRIM SEXUAL ASSAULT,221,0.025835866261398176
Saturday,09,CRIMINAL DAMAGE,8097,0.9465747018938508
Saturday,09,CRIMINAL SEXUAL ASSAULT,66,0.007715688566752397
Saturday,09,CRIMINAL TRESPASS,1171,0.13689501987374328
Saturday,09,DECEPTIVE PRACTICE,1599,0.18693009118541035
Saturday,09,GAMBLING,72,0.008417114800093524
Saturday,09,HOMICIDE,137,0.0160158989946224
Saturday,09,INTERFERENCE WITH PUBLIC OFFICER,148,0.01730184708908113
Saturday,09,INTIMIDATION,29,0.0033902267944821134
Saturday,09,KIDNAPPING,44,0.005143792377834931
Saturday,09,LIQUOR LAW VIOLATION,152,0.017769464577975215
Saturday,09,MOTOR VEHICLE THEFT,3051,0.3566752396539631
Saturday,09,NARCOTICS,4903,0.5731821370119242
Saturday,09,NON - CRIMINAL,1,0.00011690437222352116
Saturday,09,OBSCENITY,5,0.0005845218611176058
Saturday,09,OFFENSE INVOLVING CHILDREN,456,0.05330839373392565
Saturday,09,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Saturday,09,OTHER OFFENSE,3127,0.36555997194295065
Saturday,09,PROSTITUTION,699,0.08171615618424129
Saturday,09,PUBLIC INDECENCY,3,0.00035071311667056346
Saturday,09,PUBLIC PEACE VIOLATION,452,0.052840776245031564
Saturday,09,ROBBERY,2068,0.24175824175824176
Saturday,09,SEX OFFENSE,220,0.025718961889174656
Saturday,09,STALKING,27,0.0031564180500350714
Saturday,09,THEFT,9382,1.0967968202010756
Saturday,09,WEAPONS VIOLATION,1202,0.14051905541267243
Saturday,10,ARSON,119,0.013911620294599018
Saturday,10,ASSAULT,3464,0.40495674538227727
Saturday,10,BATTERY,12507,1.4621229833995792
Saturday,10,BURGLARY,1750,0.20458265139116202
Saturday,10,CONCEALED CARRY LICENSE VIOLATION,19,0.002221183072246902
Saturday,10,CRIM SEXUAL ASSAULT,235,0.027472527472527472
Saturday,10,CRIMINAL DAMAGE,6283,0.7345101706803835
Saturday,10,CRIMINAL SEXUAL ASSAULT,84,0.009819967266775777
Saturday,10,CRIMINAL TRESPASS,870,0.10170680383446341
Saturday,10,DECEPTIVE PRACTICE,975,0.11398176291793313
Saturday,10,GAMBLING,129,0.015080664016834229
Saturday,10,HOMICIDE,171,0.01999064765022212
Saturday,10,INTERFERENCE WITH PUBLIC OFFICER,143,0.016717325227963525
Saturday,10,INTIMIDATION,26,0.00303951367781155
Saturday,10,KIDNAPPING,40,0.004676174888940846
Saturday,10,LIQUOR LAW VIOLATION,251,0.029342997428103812
Saturday,10,MOTOR VEHICLE THEFT,2738,0.3200841711480009
Saturday,10,NARCOTICS,6637,0.7758943184475099
Saturday,10,OBSCENITY,5,0.0005845218611176058
Saturday,10,OFFENSE INVOLVING CHILDREN,369,0.043137713350479306
Saturday,10,OTHER OFFENSE,3139,0.3669628244096329
Saturday,10,PROSTITUTION,333,0.038929155950432545
Saturday,10,PUBLIC INDECENCY,2,0.00023380874444704232
Saturday,10,PUBLIC PEACE VIOLATION,642,0.07505260696750059
Saturday,10,ROBBERY,2329,0.2722702829085808
Saturday,10,SEX OFFENSE,204,0.023848491933598316
Saturday,10,STALKING,29,0.0033902267944821134
Saturday,10,THEFT,6781,0.792728548047697
Saturday,10,WEAPONS VIOLATION,1341,0.15676876315174187
Saturday,11,ARSON,143,0.016717325227963525
Saturday,11,ASSAULT,4196,0.4905307458498948
Saturday,11,BATTERY,16105,1.8827449146598083
Saturday,11,BURGLARY,1947,0.2276128127191957
Saturday,11,CONCEALED CARRY LICENSE VIOLATION,10,0.0011690437222352116
Saturday,11,CRIM SEXUAL ASSAULT,264,0.030862754267009587
Saturday,11,CRIMINAL DAMAGE,6775,0.7920271218143559
Saturday,11,CRIMINAL SEXUAL ASSAULT,84,0.009819967266775777
Saturday,11,CRIMINAL TRESPASS,1240,0.14496142155716624
Saturday,11,DECEPTIVE PRACTICE,1361,0.1591068505962123
Saturday,11,GAMBLING,286,0.03343465045592705
Saturday,11,HOMICIDE,234,0.02735562310030395
Saturday,11,HUMAN TRAFFICKING,1,0.00011690437222352116
Saturday,11,INTERFERENCE WITH PUBLIC OFFICER,319,0.03729249473930325
Saturday,11,INTIMIDATION,17,0.00198737432779986
Saturday,11,KIDNAPPING,46,0.005377601122281974
Saturday,11,LIQUOR LAW VIOLATION,106,0.012391863455693243
Saturday,11,MOTOR VEHICLE THEFT,3269,0.3821603927986907
Saturday,11,NARCOTICS,18548,2.1683422960018706
Saturday,11,OBSCENITY,1,0.00011690437222352116
Saturday,11,OFFENSE INVOLVING CHILDREN,405,0.04734627075052607
Saturday,11,OTHER OFFENSE,3240,0.37877016600420854
Saturday,11,PROSTITUTION,1613,0.18856675239653964
Saturday,11,PUBLIC INDECENCY,1,0.00011690437222352116
Saturday,11,PUBLIC PEACE VIOLATION,395,0.04617722702829086
Saturday,11,ROBBERY,3354,0.39209726443769
Saturday,11,SEX OFFENSE,162,0.01893850830021043
Saturday,11,STALKING,26,0.00303951367781155
Saturday,11,THEFT,7570,0.8849660977320551
Saturday,11,WEAPONS VIOLATION,1646,0.19242459667991582
Saturday,12,ARSON,38,0.004442366144493804
Saturday,12,ASSAULT,2376,0.27776478840308627
Saturday,12,BATTERY,6804,0.795417348608838
Saturday,12,BURGLARY,1631,0.190671031096563
Saturday,12,CONCEALED CARRY LICENSE VIOLATION,5,0.0005845218611176058
Saturday,12,CRIM SEXUAL ASSAULT,164,0.01917231704465747
Saturday,12,CRIMINAL DAMAGE,5058,0.59130231470657
Saturday,12,CRIMINAL SEXUAL ASSAULT,78,0.00911854103343465
Saturday,12,CRIMINAL TRESPASS,1119,0.13081599251812018
Saturday,12,DECEPTIVE PRACTICE,1760,0.20575169511339725
Saturday,12,GAMBLING,24,0.0028057049333645077
Saturday,12,HOMICIDE,95,0.01110591536123451
Saturday,12,HUMAN TRAFFICKING,2,0.00023380874444704232
Saturday,12,INTERFERENCE WITH PUBLIC OFFICER,61,0.007131166705634791
Saturday,12,INTIMIDATION,22,0.0025718961889174656
Saturday,12,KIDNAPPING,8,0.0009352349777881693
Saturday,12,LIQUOR LAW VIOLATION,143,0.016717325227963525
Saturday,12,MOTOR VEHICLE THEFT,2439,0.28512976385316813
Saturday,12,NARCOTICS,1897,0.22176759410801963
Saturday,12,NON - CRIMINAL,1,0.00011690437222352116
Saturday,12,NON-CRIMINAL,1,0.00011690437222352116
Saturday,12,OBSCENITY,7,0.0008183306055646482
Saturday,12,OFFENSE INVOLVING CHILDREN,208,0.0243161094224924
Saturday,12,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Saturday,12,OTHER OFFENSE,1790,0.20925882628010287
Saturday,12,PROSTITUTION,159,0.018587795183539865
Saturday,12,PUBLIC INDECENCY,1,0.00011690437222352116
Saturday,12,PUBLIC PEACE VIOLATION,310,0.03624035538929156
Saturday,12,ROBBERY,1466,0.17138180967968203
Saturday,12,SEX OFFENSE,137,0.0160158989946224
Saturday,12,STALKING,32,0.003740939911152677
Saturday,12,THEFT,11634,1.3600654664484453
Saturday,12,WEAPONS VIOLATION,461,0.05389291559504326
Saturday,14,ARSON,103,0.01204115033902268
Saturday,14,ASSAULT,2455,0.28700023380874445
Saturday,14,BATTERY,8032,0.938975917699322
Saturday,14,BURGLARY,2709,0.31669394435351883
Saturday,14,CONCEALED CARRY LICENSE VIOLATION,4,0.00046761748889408465
Saturday,14,CRIM SEXUAL ASSAULT,170,0.019873743277998596
Saturday,14,CRIMINAL DAMAGE,6423,0.7508767827916764
Saturday,14,CRIMINAL SEXUAL ASSAULT,55,0.006429740472293664
Saturday,14,CRIMINAL TRESPASS,873,0.10205751695113398
Saturday,14,DECEPTIVE PRACTICE,1683,0.1967500584521861
Saturday,14,GAMBLING,18,0.002104278700023381
Saturday,14,HOMICIDE,60,0.007014262333411269
Saturday,14,INTERFERENCE WITH PUBLIC OFFICER,66,0.007715688566752397
Saturday,14,INTIMIDATION,16,0.0018704699555763386
Saturday,14,KIDNAPPING,24,0.0028057049333645077
Saturday,14,LIQUOR LAW VIOLATION,176,0.020575169511339725
Saturday,14,MOTOR VEHICLE THEFT,2856,0.33387888707037644
Saturday,14,NARCOTICS,2187,0.25566986205284076
Saturday,14,NON-CRIMINAL,1,0.00011690437222352116
Saturday,14,OBSCENITY,4,0.00046761748889408465
Saturday,14,OFFENSE INVOLVING CHILDREN,263,0.030745849894786063
Saturday,14,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Saturday,14,OTHER OFFENSE,2184,0.2553191489361702
Saturday,14,PROSTITUTION,621,0.07259761515080664
Saturday,14,PUBLIC PEACE VIOLATION,298,0.03483750292260931
Saturday,14,ROBBERY,1995,0.2332242225859247
Saturday,14,SEX OFFENSE,173,0.02022445639466916
Saturday,14,STALKING,16,0.0018704699555763386
Saturday,14,THEFT,13763,1.6089548749123217
Saturday,14,WEAPONS VIOLATION,434,0.05073649754500818
Saturday,15,ARSON,110,0.012859480944587328
Saturday,15,ASSAULT,3118,0.36450783259293895
Saturday,15,BATTERY,11538,1.3488426467149872
Saturday,15,BURGLARY,1395,0.163081599251812
Saturday,15,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Saturday,15,CRIM SEXUAL ASSAULT,212,0.024783726911386486
Saturday,15,CRIMINAL DAMAGE,4825,0.5640635959784895
Saturday,15,CRIMINAL SEXUAL ASSAULT,66,0.007715688566752397
Saturday,15,CRIMINAL TRESPASS,802,0.09375730652326397
Saturday,15,DECEPTIVE PRACTICE,975,0.11398176291793313
Saturday,15,GAMBLING,326,0.0381108253448679
Saturday,15,HOMICIDE,174,0.02034136076689268
Saturday,15,INTERFERENCE WITH PUBLIC OFFICER,171,0.01999064765022212
Saturday,15,INTIMIDATION,18,0.002104278700023381
Saturday,15,KIDNAPPING,39,0.004559270516717325
Saturday,15,LIQUOR LAW VIOLATION,85,0.009936871638999298
Saturday,15,MOTOR VEHICLE THEFT,2044,0.23895253682487724
Saturday,15,NARCOTICS,10918,1.276361935936404
Saturday,15,OBSCENITY,2,0.00023380874444704232
Saturday,15,OFFENSE INVOLVING CHILDREN,300,0.03507131166705635
Saturday,15,OTHER OFFENSE,2887,0.3375029226093056
Saturday,15,PROSTITUTION,558,0.0652326397007248
Saturday,15,PUBLIC INDECENCY,1,0.00011690437222352116
Saturday,15,PUBLIC PEACE VIOLATION,277,0.03238251110591536
Saturday,15,RITUALISM,1,0.00011690437222352116
Saturday,15,ROBBERY,2082,0.24339490296937105
Saturday,15,SEX OFFENSE,129,0.015080664016834229
Saturday,15,STALKING,14,0.0016366612111292963
Saturday,15,THEFT,5004,0.5849894786064999
Saturday,15,WEAPONS VIOLATION,913,0.10673369184007482
Saturday,16,ARSON,78,0.00911854103343465
Saturday,16,ASSAULT,2123,0.24818798223053543
Saturday,16,BATTERY,6177,0.7221183072246902
Saturday,16,BURGLARY,2020,0.23614683189151275
Saturday,16,CONCEALED CARRY LICENSE VIOLATION,38,0.004442366144493804
Saturday,16,CRIM SEXUAL ASSAULT,119,0.013911620294599018
Saturday,16,CRIMINAL DAMAGE,6772,0.7916764086976853
Saturday,16,CRIMINAL SEXUAL ASSAULT,35,0.004091653027823241
Saturday,16,CRIMINAL TRESPASS,1218,0.14238952536824878
Saturday,16,DECEPTIVE PRACTICE,2237,0.26151508066401685
Saturday,16,GAMBLING,16,0.0018704699555763386
Saturday,16,HOMICIDE,19,0.002221183072246902
Saturday,16,HUMAN TRAFFICKING,2,0.00023380874444704232
Saturday,16,INTERFERENCE WITH PUBLIC OFFICER,40,0.004676174888940846
Saturday,16,INTIMIDATION,24,0.0028057049333645077
Saturday,16,KIDNAPPING,70,0.008183306055646482
Saturday,16,LIQUOR LAW VIOLATION,137,0.0160158989946224
Saturday,16,MOTOR VEHICLE THEFT,1924,0.22492401215805471
Saturday,16,NARCOTICS,1295,0.1513911620294599
Saturday,16,NON - CRIMINAL,1,0.00011690437222352116
Saturday,16,NON-CRIMINAL,3,0.00035071311667056346
Saturday,16,OBSCENITY,1,0.00011690437222352116
Saturday,16,OFFENSE INVOLVING CHILDREN,341,0.039864390928220715
Saturday,16,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Saturday,16,OTHER OFFENSE,3850,0.4500818330605565
Saturday,16,PROSTITUTION,32,0.003740939911152677
Saturday,16,PUBLIC INDECENCY,1,0.00011690437222352116
Saturday,16,PUBLIC PEACE VIOLATION,205,0.023965396305821837
Saturday,16,ROBBERY,627,0.07329904138414776
Saturday,16,SEX OFFENSE,191,0.02232873509469254
Saturday,16,STALKING,27,0.0031564180500350714
Saturday,16,THEFT,8571,1.0019873743277998
Saturday,16,WEAPONS VIOLATION,163,0.01905541267243395
Saturday,17,ARSON,70,0.008183306055646482
Saturday,17,ASSAULT,1765,0.20633621697451485
Saturday,17,BATTERY,5654,0.6609773205517886
Saturday,17,BURGLARY,1917,0.22410568155249005
Saturday,17,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Saturday,17,CRIM SEXUAL ASSAULT,122,0.014262333411269581
Saturday,17,CRIMINAL DAMAGE,5146,0.6015898994622398
Saturday,17,CRIMINAL SEXUAL ASSAULT,40,0.004676174888940846
Saturday,17,CRIMINAL TRESPASS,603,0.07049333645078326
Saturday,17,DECEPTIVE PRACTICE,1280,0.14963759644610708
Saturday,17,GAMBLING,23,0.002688800561140987
Saturday,17,HOMICIDE,33,0.0038578442833761984
Saturday,17,INTERFERENCE WITH PUBLIC OFFICER,32,0.003740939911152677
Saturday,17,INTIMIDATION,18,0.002104278700023381
Saturday,17,KIDNAPPING,28,0.0032733224222585926
Saturday,17,LIQUOR LAW VIOLATION,126,0.014729950900163666
Saturday,17,MOTOR VEHICLE THEFT,2206,0.2578910451250877
Saturday,17,NARCOTICS,1339,0.15653495440729484
Saturday,17,NON-CRIMINAL,1,0.00011690437222352116
Saturday,17,OBSCENITY,4,0.00046761748889408465
Saturday,17,OFFENSE INVOLVING CHILDREN,256,0.029927519289221417
Saturday,17,OTHER NARCOTIC VIOLATION,3,0.00035071311667056346
Saturday,17,OTHER OFFENSE,2108,0.2464344166471826
Saturday,17,PROSTITUTION,162,0.01893850830021043
Saturday,17,PUBLIC PEACE VIOLATION,153,0.01788636895019874
Saturday,17,ROBBERY,1067,0.12473696516249708
Saturday,17,SEX OFFENSE,174,0.02034136076689268
Saturday,17,STALKING,27,0.0031564180500350714
Saturday,17,THEFT,7891,0.9224924012158054
Saturday,17,WEAPONS VIOLATION,249,0.029109188683656768
Saturday,18,ARSON,22,0.0025718961889174656
Saturday,18,ASSAULT,2058,0.24058919803600654
Saturday,18,BATTERY,8693,1.0162497077390695
Saturday,18,BURGLARY,1695,0.19815291091886836
Saturday,18,CONCEALED CARRY LICENSE VIOLATION,5,0.0005845218611176058
Saturday,18,CRIM SEXUAL ASSAULT,220,0.025718961889174656
Saturday,18,CRIMINAL DAMAGE,4732,0.5531914893617021
Saturday,18,CRIMINAL SEXUAL ASSAULT,155,0.01812017769464578
Saturday,18,CRIMINAL TRESPASS,2500,0.2922609305588029
Saturday,18,DECEPTIVE PRACTICE,5385,0.6295300444236615
Saturday,18,GAMBLING,12,0.0014028524666822538
Saturday,18,HOMICIDE,29,0.0033902267944821134
Saturday,18,INTERFERENCE WITH PUBLIC OFFICER,100,0.011690437222352116
Saturday,18,INTIMIDATION,23,0.002688800561140987
Saturday,18,KIDNAPPING,20,0.002338087444470423
Saturday,18,LIQUOR LAW VIOLATION,203,0.023731587561374796
Saturday,18,MOTOR VEHICLE THEFT,1756,0.20528407762450315
Saturday,18,NARCOTICS,1940,0.22679448211363104
Saturday,18,NON-CRIMINAL,4,0.00046761748889408465
Saturday,18,OBSCENITY,3,0.00035071311667056346
Saturday,18,OFFENSE INVOLVING CHILDREN,136,0.01589899462239888
Saturday,18,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Saturday,18,OTHER OFFENSE,1712,0.20014028524666821
Saturday,18,PROSTITUTION,684,0.07996259060088848
Saturday,18,PUBLIC INDECENCY,6,0.0007014262333411269
Saturday,18,PUBLIC PEACE VIOLATION,360,0.04208557400046762
Saturday,18,RITUALISM,1,0.00011690437222352116
Saturday,18,ROBBERY,1854,0.21674070610240823
Saturday,18,SEX OFFENSE,206,0.02408230067804536
Saturday,18,STALKING,17,0.00198737432779986
Saturday,18,THEFT,26842,3.137947159223755
Saturday,18,WEAPONS VIOLATION,361,0.042202478372691136
Saturday,19,ARSON,34,0.00397474865559972
Saturday,19,ASSAULT,1642,0.19195697919102175
Saturday,19,BATTERY,5979,0.698971241524433
Saturday,19,BURGLARY,2584,0.3020808978255787
Saturday,19,CONCEALED CARRY LICENSE VIOLATION,4,0.00046761748889408465
Saturday,19,CRIM SEXUAL ASSAULT,189,0.0220949263502455
Saturday,19,CRIMINAL DAMAGE,4964,0.5803133037175591
Saturday,19,CRIMINAL SEXUAL ASSAULT,105,0.012274959083469721
Saturday,19,CRIMINAL TRESPASS,1236,0.14449380406827214
Saturday,19,DECEPTIVE PRACTICE,3149,0.36813186813186816
Saturday,19,GAMBLING,8,0.0009352349777881693
Saturday,19,HOMICIDE,21,0.0024549918166939444
Saturday,19,INTERFERENCE WITH PUBLIC OFFICER,57,0.0066635492167407065
Saturday,19,INTIMIDATION,16,0.0018704699555763386
Saturday,19,KIDNAPPING,23,0.002688800561140987
Saturday,19,LIQUOR LAW VIOLATION,150,0.017535655833528174
Saturday,19,MOTOR VEHICLE THEFT,1783,0.20844049567453823
Saturday,19,NARCOTICS,979,0.11444938040682721
Saturday,19,OBSCENITY,9,0.0010521393500116905
Saturday,19,OFFENSE INVOLVING CHILDREN,111,0.012976385316810848
Saturday,19,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Saturday,19,OTHER OFFENSE,1654,0.19335983165770398
